,term,weight
288,urged,8.664020148203906e-06
289,urbana,7.199497834232434e-05
290,urban,1.7328040296407813e-05
291,upwards,7.199497834232434e-05
292,uptick,5.393949892178175e-05
293,upside,5.2141873542399204e-05
294,upset,4.0332592850813864e-05
295,ups,5.2141873542399204e-05
296,upon,1.3505954811445583e-05
297,uploaded,0.00028797991336929735
298,upland,0.00021598493502697301
299,uphams,5.887947991906574e-05
300,updates,2.943973995953287e-05
301,upcoming,3.509379940010541e-05
302,upbringing,6.182665964969812e-05
303,upbeat,4.2046658662301584e-05
304,unusual,1.510829968991021e-05
305,untitled,7.199497834232434e-05
306,untended,7.199497834232434e-05
307,unswervingly,8.6326418611947e-05
308,unsure,4.2046658662301584e-05
309,unsettled,7.199497834232434e-05
310,unsealed,6.182665964969812e-05
311,unparalleled,7.199497834232434e-05
312,unpaid,0.00014930760274979693
313,unmoved,0.00028797991336929735
314,unlike,1.510829968991021e-05
315,unlawful,2.2995460417826575e-05
316,university,8.891965795111181e-05
317,universal,2.943973995953287e-05
318,unity,5.2141873542399204e-05
319,units,1.0684323196413605e-05
320,united,9.454168368011908e-05
321,unitarians,8.6326418611947e-05
322,unit,2.136864639282721e-05
323,unions,0.00011497730208913288
324,union,0.00011263226192665078
325,unimpressed,0.000345305674447788
326,uniformed,4.2046658662301584e-05
327,unified,3.316377911045279e-05
328,unicorn,5.393949892178175e-05
329,unhealthy,4.2046658662301584e-05
330,unfounded,0.00014398995668464868
331,unfortunately,2.943973995953287e-05
332,unforeseen,7.199497834232434e-05
333,unfold,3.732690068744923e-05
334,unfair,0.00014719869979766434
335,unexplored,8.6326418611947e-05
336,unexpected,2.2995460417826575e-05
337,unenviable,0.000345305674447788
338,underwent,4.749521938007546e-05
339,underway,2.943973995953287e-05
340,understood,8.83192198785986e-05
341,understatement,7.199497834232434e-05
342,understand,8.547458557130884e-05
343,underprepared,8.6326418611947e-05
344,underperforming,7.465380137489847e-05
345,underground,0.00013265511644181116
346,undergoing,6.182665964969812e-05
347,undercover,3.316377911045279e-05
348,undefeated,6.182665964969812e-05
349,uncovered,0.00014719869979766434
350,uncover,0.0002473066385987925
351,unconscious,3.316377911045279e-05
352,unconscionable,6.182665964969812e-05
353,uncoated,8.6326418611947e-05
354,unclear,4.0332592850813864e-05
355,uncle,9.19818416713063e-05
356,unbelievable,6.632755822090558e-05
357,unarmed,0.00014248565814022635
358,unanimously,0.00014248565814022635
359,unanimous,4.2046658662301584e-05
360,unable,6.413570862600179e-05
361,ultra,3.732690068744923e-05
362,ultimately,6.410593917848162e-05
363,u2009sister,8.6326418611947e-05
364,u2009provisor,8.6326418611947e-05
365,u2009,1.0684323196413605e-05
366,u2002,4.749521938007546e-05
367,tzu,8.6326418611947e-05
368,tzatziki,0.00028797991336929735
369,typically,3.509379940010541e-05
370,typical,5.1308566900801425e-05
371,type,7.554149844955106e-05
372,two,0.0004022215190913846
373,twitter,0.00010684323196413604
374,twists,5.393949892178175e-05
375,twice,2.469990498641995e-05
376,twho,8.6326418611947e-05
377,twhen,3.732690068744923e-05
378,twenty,0.00016026013651297352
379,twelve,0.0001383194679239517
380,tweeting,0.00012365331929939624
381,tweeted,0.0002321464537731695
382,tuxedo,7.199497834232434e-05
383,turtle,6.182665964969812e-05
384,turns,1.7328040296407813e-05
385,turnpike,0.00013265511644181116
386,turnout,6.898638125347972e-05
387,turning,1.0684323196413605e-05
388,turned,3.9519847978271916e-05
389,turnaround,2.943973995953287e-05
390,turn,2.0258932217168373e-05
391,turbulence,4.749521938007546e-05
392,tunnel,6.632755822090558e-05
393,tulips,8.6326418611947e-05
394,tufts,6.04988892762208e-05
395,tuesday,6.752464803903091e-05
396,tthree,6.182665964969812e-05
397,tthis,2.943973995953287e-05
398,tthe,3.3764887028613956e-05
399,tthat,0.00016581889555226394
400,tsurrounded,8.6326418611947e-05
401,tstill,8.6326418611947e-05
402,tshe,0.000215757995687127
403,tse,7.199497834232434e-05
404,tryout,0.000172652837223894
405,trying,8.547458557130884e-05
406,try,3.858551316516052e-05
407,trusts,5.393949892178175e-05
408,trust,3.021659937982042e-05
409,trump,3.4579866980987926e-05
410,truly,1.2827141725200356e-05
411,true,2.469990498641995e-05
412,trudging,7.199497834232434e-05
413,trucks,9.19818416713063e-05
414,trucking,7.199497834232434e-05
415,truck,0.00018129959627892253
416,troubling,6.898638125347972e-05
417,troubled,7.82128103135988e-05
418,trophy,5.393949892178175e-05
419,troops,6.632755822090558e-05
420,troopers,0.00011198070206234769
421,trooper,3.316377911045279e-05
422,trivigno,8.6326418611947e-05
423,triples,7.199497834232434e-05
424,triple,0.000130354683855998
425,tripadvisor,8.6326418611947e-05
426,trip,1.3505954811445583e-05
427,trio,2.6070936771199602e-05
428,tries,3.316377911045279e-05
429,tried,9.87996199456798e-05
430,tricky,4.749521938007546e-05
431,tribute,3.316377911045279e-05
432,trials,0.000431515991374254
433,trial,0.0004232956769316118
434,trendy,5.393949892178175e-05
435,trend,3.8481425175601066e-05
436,trench,0.00026128830481214464
437,tremont,5.2141873542399204e-05
438,tremendous,4.599092083565315e-05
439,trees,5.2640699100158105e-05
440,tree,8.773449850026351e-05
441,treatment,3.8481425175601066e-05
442,treating,3.316377911045279e-05
443,treated,6.898638125347972e-05
444,treat,2.2995460417826575e-05
445,treadiness,0.000172652837223894
446,traveling,3.021659937982042e-05
447,travelers,0.00012613997598690476
448,traveled,2.136864639282721e-05
449,travel,0.00019640789596883274
450,traub,0.00043196987005394603
451,trash,6.043319875964084e-05
452,trapping,8.409331732460317e-05
453,trapped,2.2995460417826575e-05
454,transported,0.00010428374708479841
455,transportation,8.397967695382781e-05
456,transitioning,0.0001078789978435635
457,transition,4.0332592850813864e-05
458,transit,5.342161598206802e-05
459,transgender,2.6070936771199602e-05
460,transformative,4.2046658662301584e-05
461,transform,2.2995460417826575e-05
462,transferred,3.316377911045279e-05
463,transcending,8.6326418611947e-05
464,transcended,7.199497834232434e-05
465,tranquilizers,8.6326418611947e-05
466,training,2.5654283450400713e-05
467,trainer,4.749521938007546e-05
468,trained,1.510829968991021e-05
469,train,4.273729278565442e-05
470,trailer,0.00018547997894909435
471,tragically,6.182665964969812e-05
472,tragic,2.0166296425406932e-05
473,tragedy,5.2640699100158105e-05
474,trafficking,5.2141873542399204e-05
475,traffic,2.0258932217168373e-05
476,traditional,6.410593917848162e-05
477,tradition,2.0166296425406932e-05
478,tractor,0.00018547997894909435
479,tracks,5.1308566900801425e-05
480,tracking,0.00016581889555226394
481,tpolice,4.749521938007546e-05
482,toys,0.00016818663464920634
483,toy,0.00010428374708479841
484,toxic,4.749521938007546e-05
485,townhouses,6.182665964969812e-05
486,town,3.9519847978271916e-05
487,towers,3.316377911045279e-05
488,towards,4.2046658662301584e-05
489,toward,0.00011480061589728745
490,tournaments,5.393949892178175e-05
491,tournament,3.732690068744923e-05
492,toured,0.00012613997598690476
493,tour,1.0684323196413605e-05
494,tough,8.97899920764025e-05
495,touches,3.732690068744923e-05
496,touch,7.696285035120213e-05
497,toting,5.393949892178175e-05
498,totals,0.00016181849676534524
499,total,3.8481425175601066e-05
500,tossed,0.00021023329331150794
501,torrent,5.393949892178175e-05
502,toro,7.199497834232434e-05
503,torn,2.943973995953287e-05
504,tore,5.393949892178175e-05
505,topping,0.0001078789978435635
506,topped,5.2141873542399204e-05
507,top,0.00014181252552017862
508,tooke,0.000172652837223894
509,took,0.00010867958194024776
510,tongue,3.316377911045279e-05
511,toned,0.00012365331929939624
512,tone,5.2141873542399204e-05
513,ton,4.0332592850813864e-05
514,tommy,0.00010575809782937147
515,tome,7.199497834232434e-05
516,tomatoes,0.0005393949892178175
517,tom,1.2827141725200356e-05
518,told,0.00010373960094296377
519,toilet,4.749521938007546e-05
520,together,4.93998099728399e-05
521,toddler,0.00013265511644181116
522,today,3.9519847978271916e-05
523,tno,4.2046658662301584e-05
524,tmr,6.182665964969812e-05
525,tleaders,8.6326418611947e-05
526,tjuarez,8.6326418611947e-05
527,titled,3.732690068744923e-05
528,title,1.7546899700052704e-05
529,tisbury,0.00025897925583584096
530,tires,4.749521938007546e-05
531,tiny,2.5654283450400713e-05
532,tinlin,0.00043196987005394603
533,tinker,8.6326418611947e-05
534,tin,3.509379940010541e-05
535,timothy,2.6070936771199602e-05
536,timetable,9.499043876015092e-05
537,times,5.927977196740787e-05
538,timed,4.749521938007546e-05
539,time,0.0002797449704474138
540,timberlake,0.00018998087752030183
541,tight,4.599092083565315e-05
542,ties,0.00015108299689910211
543,tie,2.0166296425406932e-05
544,tide,0.00022396140412469538
545,tickets,0.00010428374708479841
546,ticket,2.0166296425406932e-05
547,thursday,6.915973396197585e-05
548,thrown,5.887947991906574e-05
549,throwing,0.00020695914376043918
550,throw,0.00010575809782937147
551,throughout,4.332010074101953e-05
552,thrive,3.732690068744923e-05
553,thrilled,0.00016096822292478602
554,thrill,5.393949892178175e-05
555,threw,4.532489906973063e-05
556,three,0.00015397542527717065
557,threats,6.898638125347972e-05
558,threatening,3.4656080592815626e-05
559,threatened,1.7546899700052704e-05
560,threat,1.510829968991021e-05
561,thousands,3.9519847978271916e-05
562,thousand,0.0001885413370740865
563,thoughts,2.943973995953287e-05
564,thought,4.0517864434336746e-05
565,though,3.537005373473047e-05
566,thompson,0.00011775895983813148
567,thomas,6.931216118563125e-05
568,thirty,0.00012412304690710696
569,thirteen,3.9279445223768024e-05
570,thirds,2.2995460417826575e-05
571,third,7.903969595654383e-05
572,thinking,8.664020148203906e-06
573,thinker,7.199497834232434e-05
574,think,0.00010373960094296377
575,things,9.454168368011908e-05
576,thing,4.4459828975555907e-05
577,thin,8.066518570162773e-05
578,thick,0.00011497730208913288
579,thessaloniki,0.00014398995668464868
580,therapy,0.000130354683855998
581,themes,4.2046658662301584e-05
582,theme,1.510829968991021e-05
583,theft,3.316377911045279e-05
584,theatre,2.943973995953287e-05
585,thanks,6.7529774057227915e-06
586,thanked,2.6070936771199602e-05
587,thank,8.066518570162773e-05
588,tfirst,8.6326418611947e-05
589,tfirefighters,8.6326418611947e-05
590,tewksbury,9.949133733135836e-05
591,teta,3.316377911045279e-05
592,tests,1.7546899700052704e-05
593,testing,1.510829968991021e-05
594,testimony,0.00010428374708479841
595,testified,7.82128103135988e-05
596,tested,2.2995460417826575e-05
597,terry,0.00016818663464920634
598,terrorist,0.00046251324528531746
599,terrorism,0.0004710358393525259
600,terror,8.83192198785986e-05
601,terrifying,6.632755822090558e-05
602,terrifies,0.000172652837223894
603,terrified,4.749521938007546e-05
604,terribly,5.393949892178175e-05
605,terrible,2.5654283450400713e-05
606,terms,1.0684323196413605e-05
607,term,2.7011909622891166e-05
608,tent,4.2046658662301584e-05
609,tens,4.0332592850813864e-05
610,tennis,2.6070936771199602e-05
611,tender,6.632755822090558e-05
612,tenants,0.00010428374708479841
613,tenant,2.943973995953287e-05
614,ten,0.0001543420526606421
615,tempting,9.499043876015092e-05
616,temporarily,8.83192198785986e-05
617,temple,5.887947991906574e-05
618,temperature,2.2995460417826575e-05
619,tell,8.103572886867349e-05
620,television,8.664020148203906e-06
621,telephone,0.00014116407497784855
622,tejada,0.0011519196534771894
623,teffie,0.000172652837223894
624,teether,8.6326418611947e-05
625,teens,4.0332592850813864e-05
626,teenagers,0.00010083148212703466
627,teenager,7.696285035120213e-05
628,teenaged,6.182665964969812e-05
629,teenage,7.82128103135988e-05
630,teen,2.6070936771199602e-05
631,tedeschi,8.6326418611947e-05
632,ted,2.0166296425406932e-05
633,technology,6.064814103742735e-05
634,technical,4.599092083565315e-05
635,techie,8.6326418611947e-05
636,teased,7.199497834232434e-05
637,teams,8.066518570162773e-05
638,teammate,0.00016818663464920634
639,team,0.00016795935390765562
640,teachers,0.00014109855897720392
641,teacher,9.454168368011908e-05
642,tdistrict,8.6326418611947e-05
643,tcity,5.393949892178175e-05
644,tcall,7.199497834232434e-05
645,tby,4.749521938007546e-05
646,tbut,8.773449850026351e-05
647,tbowen,8.6326418611947e-05
648,tboth,4.749521938007546e-05
649,tbail,8.6326418611947e-05
650,taxpayers,2.943973995953287e-05
651,taxes,1.510829968991021e-05
652,taverna,0.00014398995668464868
653,taurus,0.00014398995668464868
654,taught,5.2640699100158105e-05
655,tattoos,5.393949892178175e-05
656,tat,6.632755822090558e-05
657,tasty,2.943973995953287e-05
658,tasks,4.749521938007546e-05
659,task,0.00022182926067947626
660,target,7.696285035120213e-05
661,tar,8.6326418611947e-05
662,tapping,5.393949892178175e-05
663,tapes,6.182665964969812e-05
664,taped,0.00018998087752030183
665,tape,2.0166296425406932e-05
666,tangy,6.182665964969812e-05
667,tandem,4.749521938007546e-05
668,tan,4.2046658662301584e-05
669,tamy,8.6326418611947e-05
670,tallying,0.000172652837223894
671,tall,1.510829968991021e-05
672,talking,2.0258932217168373e-05
673,talked,3.021659937982042e-05
674,talk,4.4459828975555907e-05
675,tale,0.00016818663464920634
676,taking,5.14473508868807e-05
677,takes,8.778870627439629e-05
678,takers,5.393949892178175e-05
679,takeout,6.632755822090558e-05
680,taken,0.00010804763849156466
681,take,3.9279445223768024e-05
682,taiwan,0.0001078789978435635
683,tainted,0.000215757995687127
684,tailor,4.749521938007546e-05
685,tail,0.00018998087752030183
686,tags,7.199497834232434e-05
687,tactical,3.732690068744923e-05
688,tacos,0.00012613997598690476
689,taccording,0.00011198070206234769
690,tables,5.1308566900801425e-05
691,table,3.3764887028613956e-05
692,ta,0.00014116407497784855
693,systemwide,0.00018547997894909435
694,systems,1.2827141725200356e-05
695,system,1.571177808950721e-05
696,syria,0.00012613997598690476
697,synagogue,4.2046658662301584e-05
698,symptoms,9.499043876015092e-05
699,sydney,4.2046658662301584e-05
700,swung,0.00012365331929939624
701,switch,0.00013265511644181116
702,swirl,0.0002473066385987925
703,swings,0.0001078789978435635
704,swimming,2.943973995953287e-05
705,sweet,3.8481425175601066e-05
706,sweeper,0.000172652837223894
707,sweat,3.732690068744923e-05
708,swat,4.2046658662301584e-05
709,swarmed,3.732690068744923e-05
710,suzie,0.000172652837223894
711,suv,0.00019898267466271673
712,sustained,2.943973995953287e-05
713,suspicion,0.0001078789978435635
714,suspense,7.199497834232434e-05
715,suspects,1.7546899700052704e-05
716,suspected,3.732690068744923e-05
717,suspect,9.064979813946127e-05
718,sushi,4.749521938007546e-05
719,susan,1.510829968991021e-05
720,survived,4.0332592850813864e-05
721,survive,0.0002867803044831956
722,surveillance,0.0005748865104456644
723,surrounding,2.0166296425406932e-05
724,surprising,0.0001564256206271976
725,surprised,3.021659937982042e-05
726,surprise,3.8481425175601066e-05
727,surgery,4.599092083565315e-05
728,surge,2.0166296425406932e-05
729,surely,2.0166296425406932e-05
730,sure,9.87996199456798e-05
731,supreme,8.066518570162773e-05
732,suppressed,0.000345305674447788
733,supposed,8.547458557130884e-05
734,supports,4.599092083565315e-05
735,supportive,2.2995460417826575e-05
736,supporting,1.7546899700052704e-05
737,supporters,6.413570862600179e-05
738,supported,1.7546899700052704e-05
739,support,0.00012996030222305857
740,supplies,3.732690068744923e-05
741,supplement,5.393949892178175e-05
742,supervisor,2.6070936771199602e-05
743,supermarket,2.6070936771199602e-05
744,superior,3.021659937982042e-05
745,superintendent,0.00011544427552680321
746,sunny,4.0332592850813864e-05
747,sunday,8.397967695382781e-05
748,sun,0.00018129959627892253
749,sumner,0.00037996175504060366
750,summon,0.00016181849676534524
751,summer,4.1800972595590565e-05
752,sum,3.732690068744923e-05
753,sullivan,7.696285035120213e-05
754,sulfide,8.6326418611947e-05
755,suited,2.943973995953287e-05
756,suggests,3.021659937982042e-05
757,suggestions,4.749521938007546e-05
758,suggested,1.2827141725200356e-05
759,suggest,0.00015792209730047433
760,suffolk,0.00014958052474979046
761,sufficient,5.887947991906574e-05
762,suffers,0.00016818663464920634
763,suffering,1.7546899700052704e-05
764,suffered,7.018759880021082e-05
765,successive,7.199497834232434e-05
766,successful,0.00012282829790036893
767,success,4.273729278565442e-05
768,subway,0.00018129959627892253
769,suburbs,5.2640699100158105e-05
770,suburban,3.205296958924081e-05
771,substitutes,7.199497834232434e-05
772,substantially,0.0002849713162804527
773,subsided,0.00014248565814022635
774,subscribers,0.00013265511644181116
775,subscriber,0.00028797991336929735
776,submerged,0.00018547997894909435
777,styrofoam,0.000172652837223894
778,stylist,5.393949892178175e-05
779,style,6.077679665150513e-05
780,stutman,9.949133733135836e-05
781,stunned,4.749521938007546e-05
782,stuff,6.043319875964084e-05
783,study,6.410593917848162e-05
784,studies,7.018759880021082e-05
785,studied,6.898638125347972e-05
786,students,0.0002469990498641995
787,student,0.00010804763849156466
788,struggling,2.7011909622891166e-05
789,struggled,1.7546899700052704e-05
790,structured,0.00012365331929939624
791,structure,4.599092083565315e-05
792,structural,4.749521938007546e-05
793,struck,5.342161598206802e-05
794,strongly,2.0166296425406932e-05
795,strongest,0.00011198070206234769
796,strong,6.752977405722791e-05
797,strips,0.00018998087752030183
798,strip,2.0166296425406932e-05
799,string,2.6070936771199602e-05
800,striking,1.2827141725200356e-05
801,strides,5.393949892178175e-05
802,stride,5.393949892178175e-05
803,stricoff,0.0018128547908508868
804,stretch,3.205296958924081e-05
805,stressful,0.00016818663464920634
806,stressed,5.887947991906574e-05
807,strengths,4.2046658662301584e-05
808,strengthened,5.393949892178175e-05
809,strengthen,2.943973995953287e-05
810,strength,3.509379940010541e-05
811,streets,6.410593917848162e-05
812,street,0.0001414802149389219
813,strategy,0.00013797276250695944
814,strategies,4.599092083565315e-05
815,stranger,6.632755822090558e-05
816,strand,8.409331732460317e-05
817,straight,1.7546899700052704e-05
818,story,2.572367544344035e-05
819,storms,0.00013265511644181116
820,storm,0.0005474896721951916
821,stories,8.664020148203906e-06
822,storefront,6.632755822090558e-05
823,store,4.727084184005954e-05
824,stops,3.021659937982042e-05
825,stopping,9.949133733135836e-05
826,stopped,3.205296958924081e-05
827,stop,7.717102633032104e-05
828,stood,2.5654283450400713e-05
829,stony,3.316377911045279e-05
830,stoneham,4.2046658662301584e-05
831,stone,4.532489906973063e-05
832,stolen,2.943973995953287e-05
833,stole,4.599092083565315e-05
834,stoked,5.393949892178175e-05
835,stirred,8.409331732460317e-05
836,stints,5.393949892178175e-05
837,stilts,0.00025897925583584096
838,still,9.003286405204121e-05
839,sticky,0.00011198070206234769
840,stick,0.00014116407497784855
841,steven,1.510829968991021e-05
842,steve,3.205296958924081e-05
